index,times,temperature,humidity,winddirection,windpower,rains,waterlevels63002501,rains63002550,waterlevels63002550,waterlevels
2021-07-29 20:00:00,729.2,30.0,76.0,8,1.0,0.0,5.06,0.0,148.69,5.32
2021-07-29 21:00:00,729.21,30.0,72.0,1,1.0,0.0,5.06,0.0,148.59,5.31
2021-07-29 22:00:00,729.22,30.0,80.0,1,1.0,0.0,5.06,0.0,148.46,5.3
2021-07-29 23:00:00,729.23,28.0,96.0,3,2.0,0.0,5.06,0.0,148.33,5.3
2021-07-30 00:00:00,730.0,30.0,71.0,3,1.0,0.0,5.06,0.0,148.19,5.32
2021-07-30 01:00:00,730.01,29.0,79.0,2,1.0,0.0,5.06,0.0,148.05,5.36
2021-07-30 02:00:00,730.02,28.0,84.0,2,1.0,0.0,5.06,0.0,147.91,5.41
2021-07-30 03:00:00,730.03,28.0,83.0,8,1.0,0.0,5.06,0.0,147.77,5.46
2021-07-30 04:00:00,730.04,28.0,84.0,2,1.0,0.0,5.06,0.0,147.63,5.5
2021-07-30 05:00:00,730.05,28.0,83.0,6,1.0,0.0,5.06,0.0,147.5,5.53
2021-07-30 06:00:00,730.06,28.0,87.0,6,1.0,0.0,5.06,0.0,147.35,5.55
2021-07-30 07:00:00,730.07,29.0,79.0,2,1.0,0.0,5.06,0.0,147.21,5.57
2021-07-30 08:00:00,730.08,31.0,71.0,1,1.0,0.0,5.06,0.0,147.06,5.59
2021-07-30 09:00:00,730.09,32.0,65.0,1,1.0,0.0,5.06,0.0,146.92,5.6
2021-07-30 10:00:00,730.1,32.0,64.0,3,2.0,0.0,5.06,0.0,146.77,5.61
2021-07-30 11:00:00,730.11,34.0,58.0,8,1.0,0.0,5.06,0.0,146.62,5.62
2021-07-30 12:00:00,730.12,34.0,61.0,2,1.0,0.0,5.06,0.0,146.47,5.62
2021-07-30 13:00:00,730.13,34.0,60.0,2,2.0,0.0,5.06,0.0,146.32,5.62
2021-07-30 14:00:00,730.14,34.0,61.0,2,1.0,0.0,5.06,0.0,146.17,5.62
2021-07-30 15:00:00,730.15,34.0,58.0,2,1.0,0.0,5.06,0.0,146.01,5.62
2021-07-30 16:00:00,730.16,35.0,59.0,2,1.0,0.0,5.06,0.0,145.86,5.61
2021-07-30 17:00:00,730.17,33.0,62.0,1,2.0,0.0,5.06,0.5,145.7,5.61
2021-07-30 18:00:00,730.18,32.0,67.0,2,1.0,3.0,5.06,19.0,145.56,5.6
2021-07-30 19:00:00,730.19,30.0,79.0,2,2.0,36.5,5.06,0.0,145.43,5.62
2021-07-30 20:00:00,730.2,26.0,99.0,3,1.0,23.5,5.06,0.0,145.34,5.7
2021-07-30 21:00:00,730.21,26.0,99.0,1,1.0,4.5,5.06,7.0,145.32,5.91
2021-07-30 22:00:00,730.22,26.0,100.0,2,1.0,0.0,5.06,1.0,145.41,6.17
2021-07-30 23:00:00,730.23,30.0,73.0,7,1.0,0.5,5.06,0.0,145.47,6.43
2021-07-31 00:00:00,731.0,27.0,99.0,3,1.0,0.0,5.06,0.0,145.51,6.65
2021-07-31 01:00:00,731.01,27.0,100.0,2,1.0,0.0,5.06,0.0,145.55,6.76
2021-07-31 02:00:00,731.02,27.0,99.0,5,1.0,0.0,5.06,0.0,145.58,6.8
2021-07-31 03:00:00,731.03,26.0,99.0,3,1.0,0.0,5.06,0.0,145.6,6.77
2021-07-31 04:00:00,731.04,26.0,99.0,3,1.0,0.0,5.07,0.0,145.62,6.73
2021-07-31 05:00:00,731.05,27.0,97.0,3,2.0,0.0,5.07,0.0,145.63,6.67
2021-07-31 06:00:00,731.06,27.0,97.0,4,1.0,0.0,5.07,0.0,145.65,6.62
2021-07-31 07:00:00,731.07,27.0,94.0,3,1.0,0.0,5.07,0.0,145.65,6.56
2021-07-31 08:00:00,731.08,28.0,91.0,3,2.0,0.0,5.07,0.0,145.66,6.5
2021-07-31 09:00:00,731.09,30.0,80.0,3,1.0,0.0,5.08,0.0,145.66,6.45
2021-07-31 10:00:00,731.1,32.0,76.0,4,1.0,0.0,5.07,0.0,145.66,6.39
2021-07-31 11:00:00,731.11,33.0,70.0,3,1.0,0.0,5.08,0.0,145.66,6.34
2021-07-31 12:00:00,731.12,34.0,63.0,3,1.0,0.0,5.08,0.0,145.65,6.28
2021-07-31 13:00:00,731.13,35.0,60.0,8,2.0,0.0,5.07,0.0,145.65,6.23
2021-07-31 14:00:00,731.14,35.0,59.0,8,1.0,0.0,5.08,0.5,145.65,6.17
2021-07-31 15:00:00,731.15,34.0,60.0,3,2.0,0.5,5.07,0.0,145.64,6.12
2021-07-31 16:00:00,731.16,27.0,91.0,4,2.0,0.0,5.06,0.0,145.63,6.06
2021-07-31 17:00:00,731.17,28.0,94.0,4,1.0,0.0,5.09,0.0,145.62,6.01
2021-07-31 18:00:00,731.18,28.0,85.0,5,1.0,0.0,5.09,0.0,145.61,5.96
2021-07-31 19:00:00,731.19,28.0,80.0,3,1.0,0.0,5.08,0.0,145.6,5.92
2021-07-31 20:00:00,731.2,28.0,87.0,4,1.0,0.0,5.09,0.0,145.59,5.87
2021-07-31 21:00:00,731.21,28.0,88.0,3,1.0,0.0,5.09,0.0,145.53,5.84
2021-07-31 22:00:00,731.22,28.0,86.0,3,2.0,0.0,5.09,0.0,145.46,5.8
2021-07-31 23:00:00,731.23,26.0,99.0,3,1.0,0.0,5.1,0.0,145.38,5.76
2021-08-01 00:00:00,801.0,28.0,90.0,5,1.0,0.0,5.1,0.0,145.31,5.74
2021-08-01 01:00:00,801.01,28.0,87.0,3,1.0,0.0,5.1,0.0,145.23,5.74
2021-08-01 02:00:00,801.02,28.0,88.0,3,1.0,0.0,5.1,0.0,145.15,5.75
2021-08-01 03:00:00,801.03,27.0,89.0,3,1.0,0.0,5.11,0.0,145.07,5.75
2021-08-01 04:00:00,801.04,27.0,90.0,3,1.0,0.0,5.1,0.0,144.99,5.75
2021-08-01 05:00:00,801.05,27.0,92.0,3,1.0,0.0,5.1,0.0,144.91,5.75
2021-08-01 06:00:00,801.06,27.0,93.0,3,1.0,0.0,5.11,0.0,144.83,5.75
2021-08-01 07:00:00,801.07,28.0,90.0,3,1.0,0.0,5.11,0.0,144.75,5.75
2021-08-01 08:00:00,801.08,29.0,83.0,5,1.0,0.0,5.1,0.0,144.67,5.74
2021-08-01 09:00:00,801.09,30.0,77.0,7,1.0,0.0,5.1,0.0,144.59,5.73
2021-08-01 10:00:00,801.1,31.0,74.0,5,1.0,0.0,5.11,0.0,144.45,5.72
2021-08-01 11:00:00,801.11,32.0,72.0,3,1.0,0.0,5.11,0.0,144.3,5.71
2021-08-01 12:00:00,801.12,32.0,72.0,4,1.0,0.0,5.11,0.0,144.15,5.7
2021-08-01 13:00:00,801.13,28.0,83.0,6,2.0,0.0,5.11,10.0,143.99,5.71
2021-08-01 14:00:00,801.14,28.0,84.0,7,1.0,0.0,5.11,3.5,143.87,5.75
2021-08-01 15:00:00,801.15,29.0,78.0,7,1.0,0.0,5.1,0.0,143.72,5.79
2021-08-01 16:00:00,801.16,30.0,81.0,8,1.0,0.0,5.1,0.0,143.58,5.82
2021-08-01 17:00:00,801.17,32.0,69.0,1,1.0,0.0,5.11,0.0,143.42,5.87
2021-08-01 18:00:00,801.18,31.0,76.0,2,1.0,0.0,5.11,0.0,143.27,5.93
2021-08-01 19:00:00,801.19,30.0,81.0,2,1.0,0.0,5.11,0.0,143.11,5.97
2021-08-01 20:00:00,801.2,29.0,87.0,2,1.0,0.0,5.11,0.0,142.95,6.0
2021-08-01 21:00:00,801.21,29.0,90.0,3,1.0,0.0,5.11,0.0,142.79,6.02
2021-08-01 22:00:00,801.22,28.0,93.0,1,1.0,0.0,5.11,0.0,142.62,6.03
2021-08-01 23:00:00,801.23,28.0,82.0,4,1.0,0.0,5.11,0.0,142.45,6.05
2021-08-02 00:00:00,802.0,28.0,98.0,8,1.0,0.0,5.11,0.0,142.29,6.06
2021-08-02 01:00:00,802.01,28.0,97.0,7,1.0,0.0,5.11,0.0,142.12,6.06
2021-08-02 02:00:00,802.02,28.0,98.0,1,1.0,0.0,5.11,0.0,141.95,6.07
2021-08-02 03:00:00,802.03,27.0,99.0,1,1.0,0.0,5.11,0.0,141.78,6.07
2021-08-02 04:00:00,802.04,27.0,99.0,7,2.0,0.0,5.11,0.0,141.61,6.07
2021-08-02 05:00:00,802.05,27.0,99.0,7,1.0,0.0,5.11,0.0,141.44,6.08
2021-08-02 06:00:00,802.06,27.0,99.0,8,1.0,0.0,5.11,0.0,141.26,6.08
2021-08-02 07:00:00,802.07,28.0,98.0,1,1.0,0.0,5.11,0.0,141.09,6.08
2021-08-02 08:00:00,802.08,29.0,86.0,8,2.0,0.0,5.11,0.0,140.91,6.08
2021-08-02 09:00:00,802.09,32.0,77.0,2,1.0,0.0,5.1,0.0,140.73,6.08
2021-08-02 10:00:00,802.1,32.0,76.0,1,1.0,0.0,5.11,0.0,140.56,6.08
2021-08-02 11:00:00,802.11,34.0,65.0,2,2.0,0.0,5.1,0.0,140.43,6.08
2021-08-02 12:00:00,802.12,34.0,70.0,2,1.0,0.0,5.1,0.0,140.37,6.07
2021-08-02 13:00:00,802.13,34.0,63.0,1,2.0,0.0,5.11,0.0,140.3,6.07
2021-08-02 14:00:00,802.14,34.0,62.0,2,2.0,0.0,5.1,0.0,140.24,6.03
2021-08-02 15:00:00,802.15,34.0,61.0,1,2.0,0.0,5.1,0.0,140.17,5.96
2021-08-02 16:00:00,802.16,33.0,66.0,2,1.0,0.0,5.1,0.0,140.1,5.91
2021-08-02 17:00:00,802.17,33.0,67.0,2,2.0,0.0,5.1,0.0,140.03,5.87
2021-08-02 18:00:00,802.18,31.0,71.0,8,1.0,0.0,5.11,3.0,139.97,5.84
2021-08-02 19:00:00,802.19,30.0,76.0,2,1.0,0.0,5.1,0.0,139.9,5.82
2021-08-02 20:00:00,802.2,29.0,82.0,2,1.0,0.0,5.1,0.0,139.84,5.81
2021-08-02 21:00:00,802.21,29.0,87.0,2,1.0,0.0,5.1,0.0,139.77,5.8
2021-08-02 22:00:00,802.22,28.0,93.0,1,1.0,0.0,5.09,0.0,139.7,5.8
2021-08-02 23:00:00,802.23,28.0,96.0,2,1.0,0.0,5.09,0.0,139.63,5.79
2021-08-03 00:00:00,803.0,28.0,93.0,1,1.0,0.0,5.09,0.0,139.56,5.8
2021-08-03 01:00:00,803.01,28.0,94.0,8,1.0,0.0,5.09,0.0,139.49,5.8
2021-08-03 02:00:00,803.02,28.0,91.0,8,2.0,0.0,5.09,0.0,139.42,5.81
2021-08-03 03:00:00,803.03,28.0,91.0,1,1.0,0.0,5.08,0.0,139.35,5.81
2021-08-03 04:00:00,803.04,28.0,93.0,8,2.0,0.0,5.08,0.0,139.28,5.82
2021-08-03 05:00:00,803.05,28.0,93.0,1,1.0,0.5,5.08,0.0,139.2,5.83
2021-08-03 06:00:00,803.06,28.0,94.0,7,2.0,0.0,5.07,0.0,139.13,5.84
2021-08-03 07:00:00,803.07,28.0,93.0,8,2.0,0.5,5.07,0.0,139.06,5.84
2021-08-03 08:00:00,803.08,29.0,88.0,7,3.0,0.0,5.07,0.0,139.01,5.84
2021-08-03 09:00:00,803.09,30.0,85.0,8,2.0,0.0,5.07,0.0,138.99,5.85
2021-08-03 10:00:00,803.1,30.0,84.0,1,2.0,0.0,5.07,0.0,138.98,5.85
2021-08-03 11:00:00,803.11,29.0,90.0,1,2.0,0.0,5.07,0.0,138.97,5.85
2021-08-03 12:00:00,803.12,31.0,78.0,2,2.0,12.0,5.07,5.5,138.95,5.84
2021-08-03 13:00:00,803.13,30.0,82.0,1,1.0,0.0,5.09,0.0,138.95,5.81
2021-08-03 14:00:00,803.14,31.0,86.0,2,1.0,0.0,5.09,0.0,138.94,5.8
2021-08-03 15:00:00,803.15,31.0,82.0,1,1.0,0.0,5.08,0.0,138.93,5.78
2021-08-03 16:00:00,803.16,31.0,82.0,1,2.0,0.0,5.1,0.0,138.92,5.76
2021-08-03 17:00:00,803.17,31.0,79.0,2,1.0,0.0,5.09,0.0,138.91,5.73
2021-08-03 18:00:00,803.18,30.0,87.0,1,1.0,0.0,5.09,0.0,138.9,5.69
2021-08-03 19:00:00,803.19,29.0,90.0,1,1.0,0.0,5.09,0.0,138.89,5.63
2021-08-03 20:00:00,803.2,29.0,91.0,2,1.0,0.0,5.09,0.0,138.88,5.55
2021-08-03 21:00:00,803.21,29.0,93.0,1,1.0,0.0,5.09,0.0,138.87,5.48
2021-08-03 22:00:00,803.22,29.0,92.0,2,1.0,0.0,5.09,0.0,138.86,5.41
2021-08-03 23:00:00,803.23,28.0,92.0,1,1.0,0.0,5.09,0.0,138.85,5.36
2021-08-04 00:00:00,804.0,28.0,94.0,1,1.0,0.0,5.09,0.0,138.86,5.32
2021-08-04 01:00:00,804.01,28.0,95.0,1,1.0,0.0,5.09,0.0,138.88,5.28
2021-08-04 02:00:00,804.02,28.0,95.0,1,1.0,0.0,5.08,0.0,138.89,5.26
2021-08-04 03:00:00,804.03,28.0,96.0,1,1.0,0.0,5.08,0.0,138.9,5.23
2021-08-04 04:00:00,804.04,27.0,97.0,1,1.0,0.0,5.08,0.0,138.9,5.2
2021-08-04 05:00:00,804.05,27.0,97.0,1,1.0,0.0,5.08,0.0,138.9,5.18
2021-08-04 06:00:00,804.06,28.0,96.0,1,1.0,0.0,5.08,0.0,138.9,5.16
2021-08-04 07:00:00,804.07,28.0,94.0,1,1.0,0.0,5.08,0.0,138.91,5.12
2021-08-04 08:00:00,804.08,30.0,86.0,2,1.0,0.0,5.08,0.0,138.91,5.09
2021-08-04 09:00:00,804.09,31.0,78.0,2,1.0,1.0,5.08,2.5,138.91,5.05
2021-08-04 10:00:00,804.1,32.0,71.0,2,1.0,0.3,5.08,2.0,138.9,5.01
2021-08-04 11:00:00,804.11,32.0,70.0,2,2.0,0.0,5.09,0.0,138.9,4.98
2021-08-04 12:00:00,804.12,34.0,70.0,2,2.0,0.0,5.08,0.0,138.89,4.94
2021-08-04 13:00:00,804.13,32.0,75.0,2,1.0,0.0,5.09,0.0,138.88,4.91
2021-08-04 14:00:00,804.14,32.0,77.0,1,2.0,0.0,5.09,0.0,138.87,4.88
2021-08-04 15:00:00,804.15,32.0,74.0,1,2.0,0.0,5.09,0.0,138.86,4.87
2021-08-04 16:00:00,804.16,30.0,82.0,2,2.0,0.0,5.08,0.0,138.86,4.87
2021-08-04 17:00:00,804.17,30.0,80.0,1,2.0,0.0,5.09,0.0,138.85,4.88
2021-08-04 18:00:00,804.18,29.0,84.0,2,2.0,0.0,5.09,0.0,138.85,4.89
2021-08-04 19:00:00,804.19,28.0,90.0,2,1.0,0.0,5.08,0.0,138.84,4.9
2021-08-04 20:00:00,804.2,28.0,92.0,2,1.0,0.0,5.09,0.0,138.83,4.9
2021-08-04 21:00:00,804.21,28.0,92.0,1,1.0,0.0,5.09,0.0,138.83,4.9
2021-08-04 22:00:00,804.22,28.0,90.0,1,1.0,0.0,5.09,0.0,138.82,4.89
2021-08-04 23:00:00,804.23,28.0,94.0,1,1.0,0.0,5.09,0.5,138.81,4.88
2021-08-05 00:00:00,805.0,28.0,93.0,2,1.0,0.0,5.08,0.0,138.83,4.86
2021-08-05 01:00:00,805.01,27.0,94.0,1,1.0,0.0,5.08,0.0,138.84,4.84
2021-08-05 02:00:00,805.02,27.0,95.0,1,1.0,0.0,5.08,0.0,138.86,4.81
2021-08-05 03:00:00,805.03,27.0,94.0,2,1.0,0.0,5.08,0.0,138.86,4.81
2021-08-05 04:00:00,805.04,27.0,94.0,1,1.0,0.0,5.08,0.0,138.86,4.81
2021-08-05 05:00:00,805.05,27.0,95.0,1,1.0,0.0,5.08,0.0,138.86,4.81
2021-08-05 06:00:00,805.06,27.0,95.0,1,1.0,0.0,5.08,0.0,138.86,4.81
2021-08-05 07:00:00,805.07,28.0,92.0,1,1.0,0.0,5.08,0.0,138.86,4.81
2021-08-05 08:00:00,805.08,30.0,82.0,2,1.0,0.0,5.07,0.0,138.9,4.62
2021-08-05 09:00:00,805.09,30.0,76.0,2,2.0,0.0,5.07,0.0,138.9,4.58
2021-08-05 10:00:00,805.1,32.0,71.0,2,2.0,0.0,5.07,0.0,138.89,4.54
2021-08-05 11:00:00,805.11,32.0,70.0,2,2.0,0.0,5.07,0.0,138.88,4.51
2021-08-05 12:00:00,805.12,33.0,64.0,2,2.0,0.0,5.07,0.0,138.87,4.47
2021-08-05 13:00:00,805.13,32.0,70.0,2,2.0,0.0,5.07,0.0,138.85,4.43
2021-08-05 14:00:00,805.14,33.0,67.0,8,2.0,0.0,5.07,0.0,138.85,4.37
2021-08-05 15:00:00,805.15,33.0,67.0,2,2.0,0.0,5.06,0.0,138.83,4.32
2021-08-05 16:00:00,805.16,34.0,64.0,1,2.0,0.0,5.07,0.0,138.82,4.26
2021-08-05 17:00:00,805.17,32.0,67.0,2,2.0,0.0,5.07,0.0,138.81,4.23
2021-08-05 18:00:00,805.18,31.0,77.0,2,1.0,0.0,5.06,0.0,138.8,4.23
2021-08-05 19:00:00,805.19,29.0,83.0,2,1.0,0.0,5.06,0.0,138.79,4.24
2021-08-05 20:00:00,805.2,29.0,84.0,1,1.0,0.0,5.06,0.0,138.78,4.25
2021-08-05 21:00:00,805.21,28.0,88.0,3,1.0,0.0,5.05,0.0,138.76,4.25
2021-08-05 22:00:00,805.22,29.0,81.0,5,6.0,0.0,5.05,0.0,138.75,4.26
2021-08-05 23:00:00,805.23,28.0,92.0,1,1.0,0.0,5.04,0.0,138.74,4.26
2021-08-06 00:00:00,806.0,28.0,91.0,2,1.0,0.0,5.04,0.0,138.75,4.26
2021-08-06 01:00:00,806.01,27.0,94.0,1,1.0,0.0,5.04,0.0,138.76,4.25
2021-08-06 02:00:00,806.02,27.0,96.0,2,1.0,0.0,5.03,0.0,138.77,4.25
2021-08-06 03:00:00,806.03,27.0,96.0,1,1.0,0.0,5.03,0.0,138.78,4.25
2021-08-06 04:00:00,806.04,27.0,97.0,1,1.0,0.0,5.03,0.0,138.78,4.25
2021-08-06 05:00:00,806.05,27.0,97.0,1,1.0,0.0,5.03,0.0,138.79,4.24
2021-08-06 06:00:00,806.06,27.0,97.0,2,1.0,0.0,5.03,0.0,138.79,4.23
2021-08-06 07:00:00,806.07,28.0,92.0,2,1.0,0.0,5.02,0.0,138.79,4.21
2021-08-06 08:00:00,806.08,29.0,83.0,2,1.0,0.0,5.02,1.5,138.79,4.2
2021-08-06 09:00:00,806.09,32.0,72.0,2,2.0,0.0,5.02,0.0,138.79,4.19
2021-08-06 10:00:00,806.1,32.0,66.0,1,1.0,0.0,5.01,0.5,138.78,4.18
2021-08-06 11:00:00,806.11,33.0,68.0,2,2.0,0.0,5.02,0.0,138.77,4.17
2021-08-06 12:00:00,806.12,33.0,64.0,1,1.0,0.0,5.01,0.0,138.75,4.16
2021-08-06 13:00:00,806.13,34.0,64.0,1,2.0,0.0,5.01,0.0,138.74,4.15
2021-08-06 14:00:00,806.14,34.0,62.0,1,2.0,0.0,5.01,0.0,138.72,4.15
2021-08-06 15:00:00,806.15,34.0,61.0,1,2.0,0.0,5.01,0.0,138.71,4.14
2021-08-06 16:00:00,806.16,33.0,61.0,2,2.0,0.0,5.01,0.0,138.69,4.14
2021-08-06 17:00:00,806.17,33.0,64.0,1,1.0,0.0,5.0,0.0,138.68,4.14
2021-08-06 18:00:00,806.18,31.0,76.0,1,1.0,0.0,5.01,0.0,138.66,4.14
2021-08-06 19:00:00,806.19,30.0,80.0,1,1.0,0.0,5.0,0.0,138.65,4.15
2021-08-06 20:00:00,806.2,29.0,85.0,1,1.0,0.0,5.0,0.0,138.63,4.17
2021-08-06 21:00:00,806.21,29.0,89.0,1,1.0,0.0,4.99,0.0,138.61,4.2
2021-08-06 22:00:00,806.22,28.0,91.0,1,1.0,0.0,5.0,0.0,138.6,4.2
2021-08-06 23:00:00,806.23,29.0,81.0,5,6.0,0.0,4.99,0.0,138.59,4.21
2021-08-07 00:00:00,807.0,28.0,92.0,1,1.0,0.0,5.0,0.0,138.59,4.21
2021-08-07 01:00:00,807.01,27.0,90.0,2,1.0,0.0,5.0,0.0,138.6,4.21
2021-08-07 02:00:00,807.02,27.0,93.0,1,1.0,0.0,5.0,0.0,138.61,4.21
2021-08-07 03:00:00,807.03,27.0,93.0,1,1.0,0.0,5.0,0.0,138.61,4.21
2021-08-07 04:00:00,807.04,27.0,92.0,1,1.0,0.0,5.0,0.0,138.62,4.21
2021-08-07 05:00:00,807.05,27.0,93.0,1,1.0,0.0,5.0,0.0,138.61,4.21
2021-08-07 06:00:00,807.06,27.0,94.0,1,2.0,0.0,5.0,0.0,138.61,4.2
2021-08-07 07:00:00,807.07,28.0,89.0,1,1.0,0.0,5.0,0.0,138.61,4.2
2021-08-07 08:00:00,807.08,29.0,81.0,1,2.0,0.0,5.0,0.0,138.61,4.18
2021-08-07 09:00:00,807.09,30.0,71.0,1,1.0,0.0,5.0,0.0,138.61,4.17
2021-08-07 10:00:00,807.1,32.0,64.0,1,2.0,0.0,5.0,0.0,138.6,4.16
2021-08-07 11:00:00,807.11,33.0,59.0,2,2.0,0.0,5.0,0.0,138.59,4.15
2021-08-07 12:00:00,807.12,34.0,56.0,1,2.0,0.0,5.0,0.0,138.59,4.14
2021-08-07 13:00:00,807.13,35.0,51.0,2,2.0,0.0,5.0,0.0,138.59,4.13
2021-08-07 14:00:00,807.14,35.0,51.0,1,2.0,0.0,5.0,0.0,138.58,4.13
2021-08-07 15:00:00,807.15,34.0,50.0,2,2.0,0.0,5.0,0.0,138.58,4.12
2021-08-07 16:00:00,807.16,32.0,61.0,1,1.0,0.0,5.0,0.0,138.57,4.11
2021-08-07 17:00:00,807.17,32.0,67.0,2,1.0,0.0,5.0,0.0,138.57,4.11
2021-08-07 18:00:00,807.18,31.0,69.0,2,2.0,0.0,5.0,0.0,138.56,4.11
2021-08-07 19:00:00,807.19,30.0,72.0,2,2.0,0.0,5.0,0.0,138.56,4.11
2021-08-07 20:00:00,807.2,29.0,76.0,2,1.0,0.0,5.0,0.0,138.55,4.11
2021-08-07 21:00:00,807.21,29.0,80.0,2,1.0,0.0,5.0,0.0,138.54,4.11
2021-08-07 22:00:00,807.22,28.0,84.0,2,1.0,0.0,5.0,0.0,138.54,4.11
2021-08-07 23:00:00,807.23,28.0,91.0,1,1.0,0.0,5.0,0.0,138.54,4.11
2021-08-08 00:00:00,808.0,28.0,84.0,8,1.0,0.0,5.0,0.0,138.54,4.11
2021-08-08 01:00:00,808.01,27.0,86.0,7,1.0,0.0,5.0,0.0,138.55,4.12
2021-08-08 02:00:00,808.02,27.0,84.0,1,1.0,0.0,5.0,0.0,138.55,4.12
2021-08-08 03:00:00,808.03,27.0,83.0,3,1.0,0.0,5.0,0.0,138.56,4.12
2021-08-08 04:00:00,808.04,26.0,85.0,7,1.0,0.0,5.0,0.0,138.56,4.12
2021-08-08 05:00:00,808.05,26.0,86.0,5,1.0,0.0,5.0,0.0,138.56,4.12
2021-08-08 06:00:00,808.06,26.0,89.0,8,1.0,0.0,5.0,0.0,138.56,4.12
2021-08-08 07:00:00,808.07,27.0,84.0,1,2.0,0.0,5.0,0.0,138.55,4.12
2021-08-08 08:00:00,808.08,29.0,75.0,8,1.0,0.0,5.0,0.0,138.55,4.12
2021-08-08 09:00:00,808.09,31.0,64.0,8,2.0,0.0,5.0,0.0,138.55,4.12
2021-08-08 10:00:00,808.1,32.0,58.0,6,2.0,0.0,5.0,0.0,138.54,4.12
2021-08-08 11:00:00,808.11,33.0,53.0,5,2.0,0.0,5.0,0.0,138.54,4.11
2021-08-08 12:00:00,808.12,33.0,52.0,7,2.0,0.0,5.0,0.0,138.53,4.11
2021-08-08 13:00:00,808.13,34.0,49.0,7,2.0,0.0,5.0,0.0,138.52,4.11
2021-08-08 14:00:00,808.14,34.0,43.0,6,2.0,0.0,5.0,0.0,138.51,4.1
2021-08-08 15:00:00,808.15,34.0,46.0,7,2.0,0.0,5.0,0.0,138.51,4.1
2021-08-08 16:00:00,808.16,34.0,38.0,6,2.0,0.0,5.0,0.0,138.5,4.09
2021-08-08 17:00:00,808.17,34.0,39.0,5,2.0,0.0,5.0,0.0,138.49,4.09
2021-08-08 18:00:00,808.18,32.0,54.0,1,1.0,0.0,5.0,0.0,138.48,4.09
2021-08-08 19:00:00,808.19,31.0,57.0,1,1.0,0.0,5.0,0.0,138.47,4.08
2021-08-08 20:00:00,808.2,30.0,60.0,1,1.0,0.0,4.99,0.0,138.46,4.07
2021-08-08 21:00:00,808.21,29.0,80.0,2,1.0,0.0,4.99,0.0,138.45,4.06
2021-08-08 22:00:00,808.22,28.0,84.0,2,1.0,0.0,4.99,0.0,138.43,4.06
2021-08-08 23:00:00,808.23,28.0,85.0,1,1.0,0.0,4.99,0.0,138.41,4.05
2021-08-09 00:00:00,809.0,28.0,70.0,1,1.0,0.0,4.98,0.0,138.42,4.05
2021-08-09 01:00:00,809.01,28.0,71.0,1,1.0,0.0,4.99,0.0,138.42,4.05
2021-08-09 02:00:00,809.02,28.0,73.0,8,1.0,0.0,4.99,0.0,138.42,4.06
2021-08-09 03:00:00,809.03,28.0,82.0,8,1.0,0.0,4.99,0.0,138.42,4.07
2021-08-09 04:00:00,809.04,27.0,92.0,1,1.0,0.0,4.98,0.0,138.42,4.08
2021-08-09 05:00:00,809.05,27.0,92.0,8,1.0,0.0,4.98,0.0,138.42,4.09
2021-08-09 06:00:00,809.06,27.0,91.0,2,1.0,0.0,4.98,0.0,138.42,4.11
2021-08-09 07:00:00,809.07,28.0,86.0,1,1.0,0.0,4.98,0.0,138.41,4.11
2021-08-09 08:00:00,809.08,30.0,78.0,2,1.0,0.0,4.98,0.0,138.41,4.11
2021-08-09 09:00:00,809.09,32.0,67.0,8,1.0,0.0,4.98,0.0,138.41,4.11
2021-08-09 10:00:00,809.1,33.0,57.0,2,2.0,0.0,4.98,0.0,138.39,4.11
2021-08-09 11:00:00,809.11,35.0,51.0,8,1.0,0.0,4.98,0.0,138.38,4.1
2021-08-09 12:00:00,809.12,35.0,51.0,1,2.0,0.0,4.98,0.0,138.36,4.09
2021-08-09 13:00:00,809.13,35.0,52.0,1,1.0,0.0,4.98,0.0,138.34,4.08
2021-08-09 14:00:00,809.14,35.0,52.0,8,2.0,0.0,4.98,0.0,138.32,4.07
2021-08-09 15:00:00,809.15,35.0,50.0,2,2.0,0.0,4.98,0.0,138.3,4.07
2021-08-09 16:00:00,809.16,35.0,50.0,2,1.0,0.0,4.98,0.0,138.28,4.06
2021-08-09 17:00:00,809.17,34.0,53.0,2,1.0,0.0,4.98,0.0,138.28,4.06
2021-08-09 18:00:00,809.18,32.0,65.0,3,1.0,0.0,4.98,0.0,138.25,4.06
2021-08-09 19:00:00,809.19,31.0,73.0,2,1.0,0.0,4.97,0.0,138.22,4.06
2021-08-09 20:00:00,809.2,30.0,76.0,2,1.0,0.0,4.98,0.0,138.21,4.06
2021-08-09 21:00:00,809.21,30.0,79.0,1,1.0,0.0,4.97,0.0,138.18,4.05
2021-08-09 22:00:00,809.22,30.0,83.0,1,1.0,0.0,4.98,0.0,138.17,4.06
2021-08-09 23:00:00,809.23,29.0,70.0,2,1.0,0.0,4.97,0.0,138.15,4.1
2021-08-10 00:00:00,810.0,29.0,90.0,1,1.0,0.0,4.97,0.0,138.15,4.13
2021-08-10 01:00:00,810.01,29.0,90.0,8,2.0,0.0,4.97,0.0,138.16,4.15
2021-08-10 02:00:00,810.02,29.0,91.0,1,1.0,0.0,4.97,0.0,138.16,4.16
2021-08-10 03:00:00,810.03,29.0,96.0,1,1.0,0.4,4.97,0.0,138.16,4.16
2021-08-10 04:00:00,810.04,27.0,93.0,3,3.0,0.0,4.97,0.0,138.16,4.16
